video_id,title,upload_date,view_count,transcript
vHJkgxoD8OQ,Probe launched into NTI mismanagement,2024-10-12T21:39:27Z,237,lawmakers say there's a need to probe the Niti considering widespread allegations of mismanagement at the N the Hawks and the SIU as well as Subs have been requested to investigate as far back as year 2020 and SIU to seek a proclamation that will investigate allegations of corruption nepotism theft and irregular procurements particularly focusing on missing funds unauthorized bank accounts double payments failure to follow supply chain process and the auctioning of Niti buses they have also ordered an investigation into the non-payment of employees who have reportedly spent 8 months without receiving their salaries Treasures requested to audit all NTI transactions while the auditor general will assist in reviewing nti's financial management focusing on compliance with Public Finance laws the department of katma and provincial treasury we have requested them or ordered them to facilitate an engagement with with treasury to verify the number of workers who are at the entity to also verify work that has been done at the entity by the employees from January and then device a mean to ensure that payments are made to the employees who have been working the Department of Community safety and transport management says it has established that the entity has been diverting employees salaries to other things theen Department of Transport is paying subsidy to The Entity however as soon as that money comes in is being used for something else rather than paying the the salaries of the of the employees as I've indicated on several occasions the department had been intervening in ensuring that um those salaries have been paid the department also says efforts to restore the entity are proceeding there are plans to ensure that the entity is being restored the department has been engaging several stakeholders including the datas of the The Entity to ensure that uh that debt is been paid and the entity is been restored the portfolio committee says there are also reports of diesel procurement worth 2 million R which was done irregularly Sac news
1sNm6nofFPI,BREAKING NEWS: Tito Mboweni dies at 65,2024-10-12T21:22:36Z,54465,good evening we begin with breaking news this hour former Reserve Bank governor and Minister of Finance Tito Titus bweni has passed away according to a statement from the family he died in a Johannesburg Hospital on Saturday night surrounded by his loved ones the family has requested privacy during this difficult time as they cope with the profound loss further details will be shared in the coming days all right let's now cross on over to our politics editor lamb and he joins us now via our telephone live linei of course uh you know very shocking news coming in this afternoon are you just as shocked as I am well very good evening to you the viewers is this is quite shocking I mean we never expected this um and of course we never know um when someone will pass on but obviously for someone as um healthy and Lively as the former Minister and the former Governor of The Reserve Bank it is quite shocking I mean many South Africans since he left office I office I used to him really cooking making jokes and they'll make fun of that and I think that's what we've got used to him outside of his office um now that he's no longer I mean he was no longer a government official to hear news of this nature and it's quite a shock what do we know so far M when it comes to the details surrounding uh you know his death I mean the family statement saying here that you know the passing uh comes after a short illness it seems as if he hasn't been sick for a while I think that's why we are all shocked because we we really haden't had I mean anything um as I've said I mean other than him being before Minister being the governor of The Reserve Bank um I mean he was someone who was very uh joyful very engaging particularly on act because uh we we got used to him really we got used to his private lives particularly that of um cooking and sometimes he would make um the comments about the the national issues sometimes he would make it in a jular way whether it relates to his whether he's complaining about MK which has eaten into the party whether he would be wanting to perhaps having a meeting with malama to discuss a number of issues I think that's the kind of person that outside of who he was in terms of his politics and and and just to um just before you go to bed you hear news of this nature without hearing anything about his illness um and of course the family has clarified that it was short illness and then I guess that's why it's it's even a shock to them and of course to all South Africans I mean yeah it's it's quite a loss given the kind of a person he was I mean he was one of the person Z Who was appointed as a minister I think a labor Minister very very young and from there he became the governor of The Reserve Bank and I for two times and then he went out and then he he came back as the Finance Minister and you recall that when he was was brought back as the Finance Minister that's when had to leave uh the office because there were issues around the gos I think the president the current president president Raposa I think wanted someone who would be able to really fill into that into those shoes and get the work done so and then was able to do that and then of course at some point then expressed that so he would want to to retire from public office and then he was gred that wish when the president Shu so it was it is really um something that is really set for South Africans and a great great great loss and Z maybe let's talk about his lost in in government and something that you touched briefly on and that's his tenure as the Finance Minister from 2018 until 2022 I mean what kind of Legacy do we talk about particularly when we look at his ATT tenure as a finance minister you know um what what what we are busy speaking with now about now there's this thing called the two-port system that I mean I was just reading um how many people have accessed that and the kind of money that have been dispersed through the tort system that is that came up under him H before he left office so when he he he basically publicly said you know South Africans are struggling there but you know some of them do have resources to be able to manage um some of their difficulties so why can't we make a a a a a situation where they'll be able to somehow access some of their funds obviously the detail was not there at the moment but it is something that came from him and I think is one of the great legacies if you look at the kind of response of those people who who went and accessed the the the two-port system and then the kind of money that has been dispersed already so and then of course there's a lot more and um even his style of leadership so it it was quite interesting so that's I was saying I mean to hear such news in such manner is really really a shocker let's also talk about his style of leadership particularly when he was Finance Minister and of course you know the position of the unions and uh The Stance he took uh particularly uh when it came to that three-year wage agreement and uh you know when the unions expressed their dissatisfaction uh with some of the decisions uh that he took particularly uh surrounding uh uh you know some of the deals that were signed uh when he was a finance minister yeah you you see uh um when he was still minister he was he was very forthright on on so many issues and I think perhaps and and then perhaps others would even it bordered on on on on arrogance that's how sometimes he would Express himself but I guess it was the nature of who he was and this is someone who understood I mean the kind of work that had been entrusted to him Ian even if you go beyond from his position as Finance Minister you know he was once the labor Minister and then from there then he was assigned the responsibility of being the res The Reserve Bank Governor so that does tell you that it's someone who had I mean High intellect I mean educated abroad quite clear in terms of what he wanted and of course I mean he had all he had his distractors um I mean like in life um everyone will have uh good things to be said about him or her but there will be those who may not necessarily be impressed about how you manage certain things but I think we can all agree that I mean former Minister boeni the former Governor of The Reserve Bank so was one of the very bright individuals whether as a minister or as a Reserve Bank Governor so whether you agreed with him on certain issues so it's neither he not there so the fact of the matter is that he understood the kind of responsibilities that were given to him and while you do highlight the fact that you know to some he came across as a very arrogant uh minister at the same time those of us who are on social media also got to experience a different side to him uh particularly when it came to his pid's uh loving cooking lessons which he often held on social media oh yes uh that was quite big um I think once he left public office he then got the time to really Express himself as an ordinary man not only the cooking EMB I mean who can forget his shoes those shoes that he wouldn't want I those B that he really wouldn't want to change and then and the social media was always on his on him to say well we can see and you you dress maybe better today but please change the shoes and then sometimes he will go for that ban he will exchange views he will say I've listened I'm not changing or I have Chang so he basically let us in in his life and we know his love for the pill CH and the cooking and South Africans really weigh in on that aspect and some sometimes would advise him so how we should do it and all those things and how he used to put the onion and stuff like that I mean the fact in that we are able to speak about this is because once he left public office he really let lose in terms of his private life particularly what he wanted to do and I think that's always been um perhaps his wish to also not just appear as someone who's Minister but someone who also is just an ordinary human being even when I I remember when I think certain privileges were taken away from him I think he was at the airport and when he complained to say ah now that I'm not the minister so I'm not able to go I think to to the lounge something like that and then people were saying wow you are so intitled so and and and you could sense that sometimes he enjoyed that to say okay I'll just speak my mind it doesn't matter what people were saying I'll just speak my mind and then people will just have to deal with it so maybe I guess that is the part perhaps about AR where it would come in but generally I think the four minutes he was I mean appeared like a a very genuine somebody in doing whatever he was doing whether public or private all right I thank you so much uh uh for your time
xsyn7qEiNNo,Poultry I Proposed benefits of eliminating VAT on chicken products: Francois Baird weighs in,2024-10-12T20:55:55Z,313,according to fair play founder franu Bard removing value added tax from chicken would be a lowcost social program and job Creator the poultry industry has highlighted the need and lowincome households for affordable meat protein it argues that the elimination of that would result in the growth of the industry the growth of the economy and address the important issue of child Mal nutrition Fran bad joins us now for more on this conversation and he joins us via our video link Fran thank you so much for your time this evening here on sabc news I mean efforts are underway uh to have uh you know the vat being removed on chicken or some chicken products maybe just tell us what is the thought process behind this well it's very important because if you look at the latest HRC the human Sciences research Council survey uh that was released in August and has recently been officially launched by Minister John stean uh South African households uh are insecure 63.5% of households are food insecure of these 175% are severely food insecure and 26.7% experience moderate food insecurity it doesn't mean that South Africa is food insecure there's enough food being produced in South Africa but it means that there are enormous numbers of people without access to the right nutrition and of course uh animal protein is vital in this process and I mean should we see the removal of that on chicken and some chicken products I mean what will this mean particularly for poverty stricken homes because it seems as if that's where uh this school of thought basically comes from particularly at a time where it said that you know it can also address the issues around malnutrition in children if you take into account that in 2018 when we first launched our campaign for vatf free chicken 27% of children under five were stunted meaning they did not have fully developed brains and bodies and if it weren't turned around before the age of five they'd be like that for the rest of their lives we are we were literally starving our future well it's gotten worse far according the to the hsrc 28.8% of children under five are currently malnutrition uh are currently uh stunted this is simply unacceptable it's the wrong Trend and the only shortterm immediate solution that might be uh afforded is to make that free chicken a reality particularly for poor households and therefore we think it should be aimed at those products that lowincome households focus on what is the poultry uh uh sector saying about uh these efforts to have a vat removed from chicken and chicken related products in our conversations with them uh the poultry industry has confirmed to us firstly that they are putting together uh a formal uh presentation to government to ask for vat free chicken on certain products uh we think it will mostly relate to chicken feed ofal and uh and and chicken that's frozen not all chicken will be there and that is because they are also focused on families that cannot afford uh chicken and chicken meat and remember that pregnant mothers need this as well and so this is a vital vital effort for South Africa's Health but particularly for the future of South Africa's children and of course this also has a ripple effect uh because I mean some of the experts say that it can also allow for things like job creation and also to improve the state of our economy maybe give us a bit of insight there in terms of how this can be done uh if you know we remove that of some of these chicken related products oh it is vital remember that uh poultry is the largest Agri agricultural sector it is highly competitive so you are hardly supporting an industry that's not competitive they're already amongst the five top five or six most competitive poultry Industries in the world what what you're looking at is by lowering and removing that on certain chicken products you might actually increase the take up of chicken by about 10% this may uh result in thousands of new jobs not only in poultry but remember the poultry operations are mostly in rural areas where unemployment is at its highest and social problems abound due to unemployment and so this is a a vital social economic uplift that the country requires and in terms of this application this uh uh that will be brought before government or Parliament how far is this application uh to have uh this uh vat being removed uh from chicken related products we understand that the application is quite far developed and that in fact uh it's a matter of weeks before it will be presented to government we also believe that the matter has already been discussed at cabinet and and that the government itself is taking a very close look at how to move this issue forward of course we understand that the fiscal needs to be cautious and therefore I think it's very sensible to provide that free or vet relief to those chicken pieces uh used by lowincome households it can be assisted by making sure that those companies from countries that have dumped Chicken in South Africa pay the levies that they are due because they have broken the rules and therefore they need to pay their extra levies and this will help the country as well to pay for that free chicken all right francha thank you so much for your time and for that Insight that is uh francha Bard he is uh from fair play and he's the founder talking to us there about some of uh you know the proposals which have been made and that will be presented finally before government of course to have that being removed from some chicken related products for
CdFtDzQE7pA,KZN | Two suspects at large after Highflats shooting claims lives of seven family members,2024-10-12T20:06:37Z,5283,at the same time easn K police have arrested the truck driver who fled the scene following a fatal collision with two Toyota quantums between Matata and mentu earlier today at least seven people lost their lives and nine have been critically injured in the accident it is alleged that the Toyota Quantum was traveling to liard from East London and the truck was traveling towards East London Direction when the accident occurred transport and Community safety MEC has urged motorists to adhere to the rules of the road and reduce speed a case of culpable homicide has been opened two more suspects linked to the killing of the seven family members including three children at slazi at high Flats in southern guun natal a month ago have been shot and killed by police in umlazi this followed a shootout with police at high Flats on Tuesday this week during which two of the suspects linked to The Killing were shot dead in another SHO out with police police spokesperson Colonel Robert Nichi wunda says police acted on intelligence and spotted the suspects driving near umlazi today in the afternoon two more suspects who were linked with the killing of 7even family members at CL was in high flights a month ago were shot and Fally wounded when they attempted to kill police officers in umlas on Saturday afternoon since the mass MERS the commissioner ofal Lieutenant General puted team which hit the ground running in search of the killers on Tuesday last week two suspects were shot and fatally wounded when they also engaged in a shootout with police in an incident in which one suspect narly escaped arrest the set continued and on Saturday afternoon police gathered intelligence that two more suspects were on their way to conduct a cleansing ritual in umlas the intelligence was operationalized and suspect were spotted driving on the Old South Coast Road in umlas and when police signaled for them to pull over the suspects opened fire at the police and with the police returning fire a shootout ensued during the shootout two suspects sustained special gun shot wounds they were found in position of two Firearms which have thus far been positively linked with the crime scene at Loos no police officer was injured during the shootout
WCjCKzxSNGw,N2 crash | Accident between Port Shepstone and Hibberden in KZN claims four lives,2024-10-12T20:03:11Z,9176,a very warm welcome to you we begin here this hour four people have been killed and at least several injured when a bus overturned between Port shipston and Heine on the N2 in guazu Natal the bus which was from the Eastern Cape was fairing 33 passengers when it overturned and crashed 30 m down an embankment Emergency Services say seven passengers sustained critical injuries five were seriously injured while 14 suffered minor injuries that Department of Transport in the province says the bus was unroadworthy and that the driver has been arrested this afternoon quu private ambulance services has responded to a catastrophic bus incident that has occurred on the N2 between Port chapon and Heine resulting in loss of life and multiple injuries the bus carrying passengers lost control and rolled approximately 30 m down an embankment leaving a scene of unimaginable Devastation Emergency Services have been overwhelmed by the sheer scale of tragedy with seven patients sustaining critical injuries and requiring immediate medical attention five patients sustained serious injuries and a further 14 patients have sustained minor injuries paramedics together with rescue crews from rangen Fire and Rescue Services I Mar specialized rescue service and saps search and rescue have worked tirelessly to extract the survivors from the wreckage and stabilize the patients the injured patients have been transported to various hospitals for further care sadly four occupants had sustained fatal injuries and had succumbed to their injuries before Emergency Services could arrive the authorities are on scene and are investigating the cause of the incident for
y9MeE8kY4G4,School bullying I Grade 12 learner Joseph Maimela who committed suicide laid to rest,2024-10-12T19:52:27Z,1325,family leers and the community gathered to pay their last respects as Joseph Maya was laid to rest Maya's passy has sparked widespread concern and outrage after allegations suff that bullying by some teachers may have contributed to his decision to take his own life Mya left behind a suicide note detailing the alleged abusive treatment he enjoyed at the hands of some Educators at hu Secondary School his family suggest that the public release of his progress report card to the entire School community may have been the devastating Catalyst that led to his untimely passing the teachers accused of bullying my brother remain on the job despite the tragic outcome no suspensions have been made and we await the Department's report report leners confirmed his report card was publicly disclosed we demand this teachers be removed pending the investigation the school govering body at kabu Secondary School says Learners are struggling to cope with my M's passing it says this could also affect gr 12 peoples who are due to write final examinations in 2 weeks time the sudden death of our letter Joseph it has actually killed our morals uh whereby uh we we all as the school we actually uh don't know whether we will bounce back as it has affected us a lot especially with our leers hence they have the trial that they will be writing on the 2 of this month we hoping and praying for them to bounce back so that they can concentrate on fighting their ex the limo Department of Education has launched an investigation into the circumstances surrounding Maya's death authorities are working to determine the extent to which bullying and teachers contact contributed to this tragedy in the department there are sections that are dealing with issues of this nature like with this one what I know is that investigations are under process and those people are the ones who are now having the latest information since you know that this matter for now is still sub judicate so my role uh today is to come here and pay tribute to the family as I was requested by my immediate senior the district director uh Mr K May passing has raised agent questions about the need for improved support system and anti-bullying measures in schools my Mel's family says their laws must Inspire meaningful change to protect vulnerable Learners from any form of bullying I'm ABC News
s81WPKx34Dk,Gospel singer Solomon Molokwane also known as Solly Moholo laid to rest,2024-10-12T19:50:28Z,7110,a deserving send off for a man described by many as caring and very supportive his music was well known was even a a young child from the age of 6 years they could see him you could see them or hear them on the street singing songs he's so bubly the whole family you know he's a father a good one a brother he's everything to to all the family not only his immediate family but his family has de the medical treatment he received both in Botswana and in the country that's when we pleaded to the public at large pleaded to the communities pleaded to South Africans to say that yes we have under the first operation the public can you assist us with funds and unfortunately the fun that required and that were donated it was not even a quarter of what required for the operation mwani was honored with a special provincial funeral service but some have been dismayed by the gesture every year from 1994 how much minister of ministers Finance every year all the years Millions billions billions billions died a Broken Man funeral with all the funding agencies that are funding Festival shows and everything else please convert only one and make it a funding agency that will take care of the welfare the sick and the old in the music industry government Representatives have applauded him for his contribution if shov can speak they will declare that they are tired of digging graes of musicians and we are feing farewell to a special artist a self-made gospel star a man with a heart of gold Sol was more than an artist he was the conscience of the nation he was a comforter it's a very set moment that we are here to come and pay our last respect and we can only say that he really made his contribution and his legacy will represent him for decades and very many centuries to come and may his soul rest in peace moo started a musical group over three decades ago in which he was a producer songwriter and a performer he was buried at the Zan Fontaine cemetery and lives behind his wife three children and two grand children news pror for
3mEY5hcLbg4,Red Bull I Former Formula one Driver David Coulthard reflects on Adrian Newey and Ayrton Senna,2024-10-12T19:48:33Z,388,so first of all with eron um I was very lucky when I was a young test driver to work with Nigel Mansel Alan Prost and eron Senna three of the the great world champions of that era and there's no question that eron was more than a gromy driver you know he had presence that I never experienced um in anyone before you know if he would enter a room slowly the room would fall silent you know he was a pretty special guy so um in terms of being promoted from uh test driver to race driver there was no way I could replace him he was Irreplaceable but all I could do in his his honor was give a 100% so throughout my career I always gave the best that I could and it didn't always work out um but uh that that was you know my tipping of my cap to to his legacy uh in terms of a uh in terms of Adrien um yeah I've worked with him my my entire career and uh he has played a huge part in the development of Red Bull Racing um I think the fact that he stayed with the team longer than he stayed with any other team is Testament to the family the environment you know the leadership under Mr mishits was was one about um you know creating creating opportunity and empowering you to get on and do the job so in many ways I guess it's inevitable in the same way that a sports person's career doesn't last forever then in the case of Adrien he's seeking a new challenge um I'll wager that he won't spend 17 years with as Martin uh at his his age I actually was rather hoping he would get on his sailboat and and and go and enjoy uh all the spoils of his success but clearly he's still motivated to to keep designing and um you know rabul will will have a good team of people that are in place of course that were part of his Design Squad to to see if they can continue to compete at the highest level for
Zk-mVVsdLUU,"Lusikisiki Mass Murders | Victims laid to rest in Lambasi, East London and Kwabhala",2024-10-12T19:46:03Z,5317,friends and family gathering for the last F Well struggling to accept the untimely deaths as you can see tears are rolling down finding soless in their faith the M family said their last goodbyes for the four family members we didn't expect this because we thought that our country is free we thought that we are protected we never thought of people who can do such a thing brutal killing is not accepted in our country and all those who are LW Breakers I think they must be punished they must appear in court and appear in front of God we have lost our mother our grandchildren a very traumatic incident that I never experienced in my life I never tested human blood with my own hands but to this one I had to I'm not well but I hope God will provide emotional clusion meanwhile in Lamb another family this morning a long day marked with tradition collecting The Souls of the Fallen at the crime scene the Eastern Cape government asked the residents of the area to break their silence to bring the perpetrators to book news Lu
R3mjXLCsGDs,AFCON Qualifiers I Morgan Gould reflects on Bafana Bafana's win against Congo Brazzaville,2024-10-12T19:37:45Z,13701,and baana bafana Coach Hugo Bruce has praised his players for showing a high quality performance and good mentality when they thrashed Congo brazille 5- nil in their afcon qualifier in G last night South Africa now joint leaders in Group K alongside Uganda who also have seven points but Uganda who also won last night at top of the group on head-to-head after playing to a two- all draw against bafana bafana at the Orlando Stadium last month and to help us look back at the performance against Congo and look ahead to the return leg is the former B F Defender Morgan Gold there he is there is he wearing a Morgan Gold cap is that a Morgan Gold cap Morgan good evening thanks for joining us yeah good evening good evening to everybody and yeah it's it's it's always me and my appar I always wear my app everywhere I go wonderful we love to see it and we love it for you Morgan but the buana coach he said he has no complaints at all after that performance last night do you agree with him was that close to a perfect performance yeah was defin firstly you know I'm very excited uh for the guys very excited to see Yugo Bruce actually singing the Praises of the guys far too many times where your national team and your players do the utmost and you still get lusted in in in in one way or the other by the coaches or the technical team but I'm happy for Yugo Bruce the guys come to the party they they malish for lack of a better word they they smashed them out of the park I think they fought for each and every inch on that field and what better way to do it for the raana captain and to do it in his backyard brilliant yeah you talk about Hugo Bruce what how has he managed to get it right with this team and the fact that we are seeing consistency now with baana bafana look it's what he's saying I don't know what he's saying whatever he's Whispering into the guy ears um and and the amount of respect that they have for him because he's he's worked with a lot of different uh top African nations and he he's got so much experience and he's sharing it with the guys and the guys are believing in themselves and they believing in in the process it's it's it's a huge process for them to get to Africa's number one and which I believe uh sooner rather than later we're going to start becoming Africa's number one and we're going to tackle the world with what we have you know yesterday's game was just one of those games that just displayed what we are are capable of and what potential lies ahead of us in in the new generation and the new new breed of bafana players wow so many players that uh could make the team that was not there P was not there Jaden Adams but the guys that came in stepped in stepped up the levels are definitely definitely High talking about those levels one of those isua he's at limited game time at Club level but it seems like it hasn't affected him at bana baana once again showing his quality there Morgan eh class class class his form wasn't bad his his class is is you know they say form is temporary class Forever This Boy's form is is out of this world he's he's a classy player he's a player for the big moment he's got BMT alongside with most of the teammates in in the bafana bafana team you know they've got a lot of BMT and you can see that given given any team in front of them and and them in the right frame of mind they could beat any team in the world but the coach has expressed concerns though that if it continues that it doesn't get game time at his Club it might affect his bafana bafana chances do you see that happening also do you understand where the coach um is coming from yeah definitely I think as a leader and as someone that has achieved so much uh he's come to see these things in in in in the past uh where the player does not get much game time but he gets to play in his national team and it affects him because he's going to obviously be trying his level best to get up to speed with the the fellow teammates and that could be a stumbling Bo for us and if Deo doesn't get much game time at is at Club level it's going to hamper his chances of even being in the national team and I like that that's fairness that's something that uh World football is is about you know if you're not playing at your Club level how can you play for your national team okay let's talk about Tana though 50th cap for him 10 years after his debut he might not be grabbing the headlines because he didn't didn't get a goal last night but how good was he and how good has he been since Hugo Bruce finally picked him for bafana bafana listen there was talks of him oh his legs are gone he can't make it in fcon he didn't have a good start opener I don't know I can't remember exactly the game that he had the first game that we played in fcor listen that guy is something else we'll never ever see a player like ton and I had the the the opportunity to play against him and what a humble soul I think um it's just a little bit too late for him now to say that he'll play the next World Cup but I do definitely want to see him you know just Dawn the jersey of of of bafana bafana and what he's doing at his age phenomenal the it goes without saying he's one of the best players and for me I regard him as as as as a legend because when he gets onto the field everybody the kids of today the seniors that have played with him on or watch him play past and present actually Marvel and every time that he touches the ball every time he's on the field is something else is phenomenal and we cannot talk about the defense when we have you Morgan Gold they must also be happy with the clean sheet especially because the team had been conceding goals recently which is uncharacteristic of this bafana um bafana team so you must have been pleased with the with the clean sheet but the coach said in the week that they're going to try and defend differently now um did you see any of that yesterday in look credit must go to to the guys firstly uh they did a phenomenal job I think the game against Uganda was a a wakeup call uh they got it early they saw their blanders they fixed it up um you know the game of football is is is a teacher and they they learned their lesson they went back to the drawing boards uh what the current baana baana is doing right now they they taking lessons that games that they just played and and and taking that information that data and using it into the next game and for me these these crop of players are are doing something so special like if you look at just o medas if you look like dley yeah K even Gana himself you know uh take nothing away from from the players that uh then you you have class on the side you have bu you know not only that you have de in front of them that's that's and and the guy in the goals the captain the man of the moment and I want to take you back um there's a game that ronon was playing I don't know if it was his first game he got five goals po him Brazil he comes back in his own backyard 10 years later he makes sure he keeps a clean sheet they score five what a memorable moment what for me people take it for granted that and I I had the the the the pleasures of speaking to him after that game where I told him listen it's football this is this is a step stepping stone for you you can only get better and you can only get stronger look now he's a nominee for one of the greatest Awards uh it it just you know my my I'm I'm even having Goosebumps right now speaking about him because I know where it started for him and he even said to me you know the five that they put past me this is only the start oh the world is about to see me and look what he's doing phenomenal things my head must go off to him and his resilience his belief in in contining trying to be the best version of himself and helping everybody around him and it goes without saying he helped my career so U hat must go off to him uh Ronin always used to say one is one even in Hong Kong number one is number one and and clearly he's number one and he shows us there are no shortcuts in football thanks Morgan it's been a pleasure talking to you always great hearing you on sabc radio and sabc TV keep up thank you so much and it's always a honor and a pleasure uh stay well till we meet again my brother legend of the South African game Morgan Gold there
tywjB541QYI,Hockey I Dirkie Chamberlain celebrated as a South African women's hockey legend,2024-10-12T19:16:47Z,306,we'll move on to hockey now because Dei chamain is a celebrated South African women's hockey Legend not just a player and she's just retired from international hockey after the Paris Olympics in France having played more than 250 matches in a career spending 18 years she's joining us here on sports live all the way from the Netherlands to look back at this glittering career and there she is good evening from us on Sac DKI and I hope you're well and thank you for speaking to us tonight good evening and thanks for having me on the show thank you how do you firstly what prompted the decision to retire how do you wake up and know that okay you are done here with international hockey um no it's definitely not just a wake up um um it's come a long time and um I think a lot of people say you just know and I've always questioned that I'm like how do you just know but it actually is true you just know when the time is right and uh I feel very content with my career and what I have achieved and what I've given back to my country and um this is the moment where I just feel um yeah I think it's really good for the youngsters to take to take over and they're ready so um I leave sa hockey in their hands and I'm very excited about it for them so I know it's time to uh let it go it's a career that has spent almost 20 years how do you look back at it yes it's um it's longer than I thought it would be but um I'm very very proud of of what I've achieved I'm very proud of the length that I've endured and that my body's been able to uh to stick with me and um I look back at many many memories playing with um a lot of uh Legends of the game over the time um I look back at um many achievements that team has achieved so um yeah just proud and um happy for where SA hockey is going you've played Olympic games you've played World Cups Commonwealth Games Africa games what are some of your highlights then of this International career Dei some highlights would definitely be the Olympic Games I think that's a pinnacle for any athlete so London 2012 was my first Olympic Games and I've got very fond memories memories like scoring my first Olympic goal against Argentina um that was very special for me but also I think memories of also tough times people don't always see that but how we've had to qualify through tough times for these um events and uh yeah getting that qualification those are really good memories for me and then obviously Paris that's just one that stands out so much and I'm so grateful that I could uh finish my career there well sometimes you've qualified and not been able to go to the Olympic Games that must also be a big disappointment though that is definitely that was probably one of the the biggest lows uh throughout my career I think for many um of the other athletes that were part of that team as well so yes you work so hard um to qualify you train for years and then to hear that you've qualified but you're not allowed to go I think um that's a massive disappointment um yeah for all of us and hopefully that's not going to happen again in the future yes and there seems to be a little bit of a change of heart from sasc now why do you think that is is it are they getting encouraged by the team's performances now I really hope so and I hope that they can see how well we have competed now at Paris um as you know like we don't have the the preparation or the amount of preparation that the other teams that go to Paris Olympics have we don't have all of those financial backing and resources but we use what we have and to be able to come away with really close um scores and results again those other top teams I really hope that um you know sasco can look at that and that that's inspiring them and also I really hope that also us um inspiring the Next Generation so that's so important for sport so sport isn't to me only about the results and um being there but it's about how many people are seeing you there and the younger Minds that you are inspiring and what do you make of the Next Generation there were some youngsters in the team that went to to Paris there can they take this team forward very exciting um I'm so um excited for what's coming through the development and also the youngsters coming through having played with them we had a very young team at the Paris Olympic Games and even with that um the the less experience um we had there those girls showed up they stood their ground they really played phenomenal hockey and I think that group going forward if they can really stick together and um just keep that group um as the core of South African hockey going forward there's there's so much talent and potential so I'm so excited for the future and will will they need to get out decky like you've done you've played in England Belgium and the Netherlands just to get to get more experience and just to better um the their hockey also I think European hockey is really important um especially when you get to a point like an age in your in your career I think like the varsity cup hockey and all the the IP and stuff like that that's happening in South Africa is great for development but there comes a point at like 22 23 years of age where you really need to spread your wings and go over to Europe because the um coaching you get the experience with playing um top other players it's just something that you cannot um get in South Africa so it really is important and it helps with the growth yeah and and how how's the standard how different is the standard uh in Europe and here in South Africa how far behind are we yeah unfortunately there is quite a big gap and um as I say again it comes to a point like we have got a really good standard I think our school hockey is incredible and you get incredible um youngsters coming out of that group at school level going into University but the level is just so different when you come from when you reach that age of like 23 24 going up then really like the standard um just just explodes over here because you have so many Internationals that come and play at this league so the level that you are reaching I mean you're playing every weekend you're playing a game that's almost the same level as playing an international hockey game because you're playing all the Internationals so you just can't replicate that unfortunately in South Africa unless you have a league over there where it's something like um you know you're inviting a lot of Internationals to come there and you're having like U franchise teams then you could replicate it but otherwise the the difference is Big so I guess that will need financial backing because the other day we spoke to the coach before you guys went to the Olympics and the coach was telling us that he doesn't even get paid that's very true um as it's as it's been for a long time the hockey in South Africa um are struggling with financials and I'm really just hoping that um sponsors will step up and look at not only the results that we had at Paris but um look at the detail about how we actually competing without um a very big um how can I say um preparation as the other teams had so without all that preparation we are competing and we are really doing well at a stage where teams are on top of their game so looking at that you can see that there's so much potential and imagine what we can achieve if you actually do give us centralized program or we are training together every week in an out for six months before an Olympic Games at least you know so I think um that would be great yeah well what's not great is that we're not going to see you on the international scene anymore but how long do you think you can still um keep going for in club hockey well I think my body is feeling great still and um you know that's something that I'm really lucky with as a lot of people retire because of injuries but my body still feels great so I'll still be playing some Club hockey not at the highest level because um I really want to go more into my career as um off the field so um I'm going to do it at more of a of a lower level but I'm definitely still playing hockey and still on the scene and enjoying it and I think I can still go for at least 5 years wonderful and what's that career off the off the field yes career off the field I'm a personal trainer fitness instructor um and I work at a health and fitness club here in the ha okay wonderful Dei well you're a legend of the sport um you've put South African hockey on the map and it looks like you are happy that you've left the team in good hands here and there's some youngsters that can take it forward but thank you uh for the memories and what you've done for the sport here in the country despite um the challenges and we wish you all the best going forward thank you so much and thank you so much for having me on the show thank you Dei Chamberlain joining us all the way from the Netherlands there um where she is playing and also as you had also working as a fitness trainer there having gone to four World Cups uh two Olympic Games also all Africa games she's done Commonwealth Games 250 appearances 18 years in the national team doesn't get bigger and better than that for
